county,fips,pollutant,val
Adair,19001,"1,1,2-TRICHLOROETHANE",0.0
Adair,19001,"1,3-BUTADIENE",0.0
Adair,19001,"1,3-DICHLOROPROPENE",0.0
Adair,19001,"1,4-DICHLOROBENZENE",0.0
Adair,19001,"1,4-DIOXANE",0.0
Adair,19001,"2,4,6-TRICHLOROPHENOL",0.0
Adair,19001,"2,4-DINITROTOLUENE",0.0
Adair,19001,"2,4-TOLUENE DIISOCYANATE",0.0
Adair,19001,2-NITROPROPANE,0.0
Adair,19001,ACETALDEHYDE,0.0
Adair,19001,ACETAMIDE,0.0
Adair,19001,ACRYLONITRILE,0.0
Adair,19001,ALLYL CHLORIDE,0.0
Adair,19001,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
Adair,19001,BENZENE,0.0
Adair,19001,BENZYL CHLORIDE,0.0
Adair,19001,BERYLLIUM COMPOUNDS,0.0
Adair,19001,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.0
Adair,19001,CADMIUM COMPOUNDS,0.0
Adair,19001,CARBON TETRACHLORIDE,0.0
Adair,19001,CHLOROPRENE,0.0
Adair,19001,CHROMIUM VI (HEXAVALENT),0.0
Adair,19001,EPICHLOROHYDRIN,0.0
Adair,19001,ETHYLBENZENE,0.0
Adair,19001,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
Adair,19001,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
Adair,19001,ETHYLENE OXIDE,0.0
Adair,19001,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
Adair,19001,FORMALDEHYDE,0.0
Adair,19001,HEXACHLOROBENZENE,0.0
Adair,19001,HEXACHLOROBUTADIENE,0.0
Adair,19001,METHYL TERT-BUTYL ETHER,0.0
Adair,19001,METHYLENE CHLORIDE,0.0
Adair,19001,NAPHTHALENE,0.0
Adair,19001,NICKEL COMPOUNDS,0.0
Adair,19001,NITROBENZENE,0.0
Adair,19001,O-TOLUIDINE,0.0
Adair,19001,PAHPOM,0.0
Adair,19001,PROPYLENE OXIDE,0.0
Adair,19001,TETRACHLOROETHYLENE,0.0
Adair,19001,TRICHLOROETHYLENE,0.0
Adair,19001,VINYL CHLORIDE,0.0
Adams,19003,"1,1,2-TRICHLOROETHANE",0.0
Adams,19003,"1,3-BUTADIENE",0.0
Adams,19003,"1,3-DICHLOROPROPENE",0.0
Adams,19003,"1,4-DICHLOROBENZENE",0.0
Adams,19003,"1,4-DIOXANE",0.0
Adams,19003,"2,4,6-TRICHLOROPHENOL",0.0
