state,id,pollutant,val,state_name,population
AK,2,"1,1,2-TRICHLOROETHANE",0.0,Alaska,710211
AK,2,"1,3-BUTADIENE",0.0,Alaska,710211
AK,2,"1,3-DICHLOROPROPENE",0.0,Alaska,710211
AK,2,"1,4-DICHLOROBENZENE",0.0,Alaska,710211
AK,2,"2,4,6-TRICHLOROPHENOL",0.0,Alaska,710211
AK,2,"2,4-DINITROTOLUENE",0.0,Alaska,710211
AK,2,ACETALDEHYDE,0.0022759615952186152,Alaska,710211
AK,2,ACRYLONITRILE,0.0,Alaska,710211
AK,2,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0015414595102518204,Alaska,710211
AK,2,BENZENE,0.002208982780652334,Alaska,710211
AK,2,BENZYL CHLORIDE,0.0,Alaska,710211
AK,2,BERYLLIUM COMPOUNDS,0.0,Alaska,710211
AK,2,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.0,Alaska,710211
AK,2,BROMOFORM,0.0,Alaska,710211
AK,2,CADMIUM COMPOUNDS,0.00010456591548420513,Alaska,710211
AK,2,CARBON TETRACHLORIDE,0.0,Alaska,710211
AK,2,CHROMIUM VI (HEXAVALENT),0.0020897534823352557,Alaska,710211
AK,2,ETHYLBENZENE,6.960517355602564e-05,Alaska,710211
AK,2,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0,Alaska,710211
AK,2,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0,Alaska,710211
AK,2,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0,Alaska,710211
AK,2,FORMALDEHYDE,0.027093571637500053,Alaska,710211
AK,2,HEXACHLOROBENZENE,2.8545804294871804e-07,Alaska,710211
AK,2,METHYL TERT-BUTYL ETHER,0.0,Alaska,710211
AK,2,METHYLENE CHLORIDE,0.0,Alaska,710211
AK,2,NAPHTHALENE,0.0014508643794125635,Alaska,710211
AK,2,NICKEL COMPOUNDS,0.004907606943195848,Alaska,710211
AK,2,PAHPOM,0.00028058583194364106,Alaska,710211
AK,2,POLYCHLORINATED BIPHENYLS (AROCLORS),8.866203981470588e-07,Alaska,710211
AK,2,TETRACHLOROETHYLENE,0.0,Alaska,710211
AK,2,TRICHLOROETHYLENE,0.0,Alaska,710211
AK,2,VINYL CHLORIDE,0.0,Alaska,710211
AL,1,"1,1,2-TRICHLOROETHANE",0.0,Alabama,4779690
AL,1,"1,2-DIBROMO-3-CHLOROPROPANE",0.0,Alabama,4779690
AL,1,"1,3-BUTADIENE",0.0,Alabama,4779690
AL,1,"1,3-DICHLOROPROPENE",0.0,Alabama,4779690
AL,1,"1,4-DICHLOROBENZENE",0.0,Alabama,4779690
AL,1,"1,4-DIOXANE",0.0,Alabama,4779690
AL,1,"2,4,6-TRICHLOROPHENOL",0.0,Alabama,4779690
AL,1,"2,4-DINITROTOLUENE",0.0,Alabama,4779690
AL,1,"2,4-TOLUENE DIISOCYANATE",0.0,Alabama,4779690
AL,1,2-NITROPROPANE,0.0,Alabama,4779690
AL,1,ACETALDEHYDE,3.4276025028805966e-06,Alabama,4779690
AL,1,ACETAMIDE,0.0,Alabama,4779690
AL,1,ACRYLAMIDE,0.0,Alabama,4779690
AL,1,ACRYLONITRILE,0.0,Alabama,4779690
AL,1,ALLYL CHLORIDE,0.0,Alabama,4779690
AL,1,ANILINE,0.0,Alabama,4779690
AL,1,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),5.008138050268656e-06,Alabama,4779690
AL,1,BENZENE,6.508584763850746e-06,Alabama,4779690
AL,1,BENZYL CHLORIDE,0.0,Alabama,4779690
AL,1,BERYLLIUM COMPOUNDS,0.0,Alabama,4779690
AL,1,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.0,Alabama,4779690
AL,1,BROMOFORM,0.0,Alabama,4779690
AL,1,CADMIUM COMPOUNDS,5.822366280597016e-07,Alabama,4779690
AL,1,CARBON TETRACHLORIDE,0.0,Alabama,4779690
AL,1,CHLOROPRENE,0.0,Alabama,4779690
AL,1,CHROMIUM VI (HEXAVALENT),6.635617180388058e-06,Alabama,4779690
AL,1,COKE OVEN EMISSIONS,0.0,Alabama,4779690
AL,1,EPICHLOROHYDRIN,0.0,Alabama,4779690
AL,1,ETHYLBENZENE,1.2023904670149255e-07,Alabama,4779690
AL,1,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0,Alabama,4779690
AL,1,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0,Alabama,4779690
AL,1,ETHYLENE OXIDE,0.0,Alabama,4779690
AL,1,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0,Alabama,4779690
AL,1,FORMALDEHYDE,3.6341600780447766e-05,Alabama,4779690
AL,1,HEXACHLOROBENZENE,6.072800746268656e-10,Alabama,4779690
AL,1,HEXACHLOROBUTADIENE,0.0,Alabama,4779690
AL,1,METHYL TERT-BUTYL ETHER,0.0,Alabama,4779690
AL,1,METHYLENE CHLORIDE,0.0,Alabama,4779690
AL,1,NAPHTHALENE,2.3783933227313436e-06,Alabama,4779690
AL,1,NICKEL COMPOUNDS,1.730714848514925e-05,Alabama,4779690
AL,1,NITROBENZENE,0.0,Alabama,4779690
AL,1,O-TOLUIDINE,0.0,Alabama,4779690
AL,1,PAHPOM,8.646822956716416e-08,Alabama,4779690
AL,1,PENTACHLOROPHENOL,0.0,Alabama,4779690
AL,1,POLYCHLORINATED BIPHENYLS (AROCLORS),2.9067227631578947e-09,Alabama,4779690
AL,1,PROPYLENE OXIDE,0.0,Alabama,4779690
AL,1,TETRACHLOROETHYLENE,0.0,Alabama,4779690
AL,1,TRICHLOROETHYLENE,0.0,Alabama,4779690
AL,1,VINYL CHLORIDE,0.0,Alabama,4779690
AR,5,"1,1,2-TRICHLOROETHANE",0.0,Arkansas,2915910
AR,5,"1,2,3,4,5,6-HEXACHLOROCYCLYHEXANE",0.0,Arkansas,2915910
AR,5,"1,2-DIBROMO-3-CHLOROPROPANE",0.0,Arkansas,2915910
AR,5,"1,3-BUTADIENE",0.0,Arkansas,2915910
AR,5,"1,3-DICHLOROPROPENE",0.0,Arkansas,2915910
AR,5,"1,4-DICHLOROBENZENE",0.0,Arkansas,2915910
AR,5,"1,4-DIOXANE",0.0,Arkansas,2915910
AR,5,"2,4,6-TRICHLOROPHENOL",0.0,Arkansas,2915910
AR,5,"2,4-DINITROTOLUENE",0.0,Arkansas,2915910
AR,5,"2,4-TOLUENE DIAMINE",0.0,Arkansas,2915910
AR,5,"2,4-TOLUENE DIISOCYANATE",0.0,Arkansas,2915910
AR,5,2-NITROPROPANE,0.0,Arkansas,2915910
AR,5,"4,4'-METHYLENEDIANILINE",0.0,Arkansas,2915910
AR,5,ACETALDEHYDE,1.0126732273066666e-06,Arkansas,2915910
AR,5,ACETAMIDE,0.0,Arkansas,2915910
AR,5,ACRYLAMIDE,0.0,Arkansas,2915910
AR,5,ACRYLONITRILE,0.0,Arkansas,2915910
AR,5,ALLYL CHLORIDE,0.0,Arkansas,2915910
AR,5,ANILINE,0.0,Arkansas,2915910
AR,5,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),7.105526683920002e-06,Arkansas,2915910
AR,5,BENZENE,4.590241990613333e-06,Arkansas,2915910
AR,5,BENZIDINE,0.0,Arkansas,2915910
AR,5,BENZYL CHLORIDE,0.0,Arkansas,2915910
AR,5,BERYLLIUM COMPOUNDS,0.0,Arkansas,2915910
